"panel_code","panel_name","panelist_name","affiliation","chair","panel_category","year"
"402","Ekonomické vědy","Doc.Ing. Martin Macháček"," Vysoká škola báňská - Technická univerzita Ostrava - Ekonomická fakulta","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Doc.Ing. Petr Marek"," Vysoká škola ekonomická v Praze - Fakulta financí a účetnictví","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Prof. Ing. Michal Mejstřík"," Univerzita Karlova v Praze - Fakulta sociálních věd","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Prof. Ing. Petr Musílek"," Vysoká škola ekonomická v Praze - Fakulta financí a účetnictví","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Prof.PhDr.RNDr. Stanislav Polouček"," Slezská univerzita v Opavě - Obchodně podnikatelská fakulta v Karviné","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Doc.MPhil. Ondřej Schneider"," Univerzita Karlova v Praze - Fakulta sociálních věd","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Ing. Karel Sladký"," Ústav teorie informace a automatizace AV ČR","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Doc. Ing. Ivo Straka"," Vysoká škola ekonomie a managementu","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"402","Ekonomické vědy","Prof. Ing. Miloslav Vošvrda"," Ústav teorie informace a automatizace AV ČR","Prof. Ing. Petr Musílek, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Jan Balon"," Filosofický ústav AV ČR","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc.PhDr. Ladislav Cabada"," Západočeská univerzita v Plzni - Fakulta filozofická","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc. RNDr. Zdeněk Čermák"," Univerzita Karlova v Praze - Přírodovědecká fakulta","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc.PhDr. Hynek Jeřábek"," Univerzita Karlova v Praze - Fakulta sociálních věd","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc.PhDr. Jan Jirák"," Univerzita Karlova v Praze - Fakulta sociálních věd","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Martin Kreidl"," Západočeská univerzita v Plzni - Fakulta filozofická","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Prof. PhDr. Petr Matějů"," Sociologický ústav AV ČR","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc.Ing. Karel Müller"," Univerzita Karlova v Praze - Fakulta humanitních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Pavel Navrátil"," Masarykova univerzita - Fakulta sociálních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Igor Nosál"," Masarykova univerzita - Fakulta sociálních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Ing. Petr Pavlík"," Univerzita Karlova v Praze - Fakulta humanitních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Mgr. et Mgr. Klára Plecitá"," Sociologický ústav AV ČR","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Mgr. Dan Ryšavý"," Univerzita Palackého v Olomouci - Filozofická fakulta","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Marek Skovajsa"," Univerzita Karlova v Praze - Fakulta humanitních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc. PhDr. Bohuslav Šalanda"," Univerzita Pardubice - Fakulta filozofická","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","PhDr. Iva Šmídová"," Masarykova univerzita - Fakulta sociálních studií","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"403","Sociologie","Doc.PhDr. Jiří Šubrt"," Univerzita Karlova v Praze - Filozofická fakulta","Doc.PhDr. Ladislav Cabada, Ph.D. - předseda","sub-branch","2008"
"404","Historické vědy, národopis","Doc. PhDr. Ivana Čornejová"," Univerzita Karlova v Praze - Ústav dějin Univerzity Karlovy a Archiv Univerzity Karlovy","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","PhDr. Josef Grulich"," Jihočeská univerzita v Českých Budějovicích - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Prof. PhDr. Milan Hlavačka"," Univerzita Karlova v Praze - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Petr Charvát"," Západočeská univerzita v Plzni - Fakulta filozofická","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Mgr. Libor Jan"," Masarykova univerzita - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc. PhDr. Bohuslav Klíma"," Masarykova univerzita - Pedagogická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Tomáš Krejčík"," Ostravská univerzita v Ostravě - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Prof.PhDr. Milena Lenderová"," Univerzita Pardubice - Fakulta filozofická","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Václav Matoušek"," Univerzita Karlova v Praze - Fakulta humanitních studií","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Hana Pátková"," Univerzita Karlova v Praze - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","PhDr. Ivan Pavlů"," Archeologický ústav AV ČR","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Mgr. Jana Ratajová"," Univerzita Karlova v Praze - Ústav dějin Univerzity Karlovy a Archiv Univerzity Karlovy","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Vladimír Salač"," Archeologický ústav AV ČR","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Prof.PhDr. Stanislav Stuchlík"," Slezská univerzita v Opavě - Filozoficko-přírodovědecká fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","PhDr. Robert Šimůnek"," Historický ústav AV ČR","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Jaroslav Tejral"," Archeologický ústav AV ČR","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc.PhDr. Lubomír Tyllner"," Etnologický ústav AV ČR","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Prof.PhDr. Petr Vorel"," Východočeské muzeum v Pardubicích","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"404","Historické vědy, národopis","Doc. PhDr. František Vrhel"," Univerzita Karlova v Praze - Filozofická fakulta","Doc. PhDr. Ivana Čornejová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Doc.PhDr. Daša Bartoňková"," Masarykova univerzita - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Doc.PaedDr. Michal Bauer"," Jihočeská univerzita v Českých Budějovicích - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Doc. PhDr. Vlasta Hlavičková"," Vysoká škola ekonomická v Praze - Fakulta mezinárodních vztahů","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Prof.PhDr. Jiří Holý"," Univerzita Karlova v Praze - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Doc.RNDr. Tomáš Hoskovec"," Masarykova univerzita - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","PhDr. Ilona Janyšková"," Ústav pro jazyk český AV ČR","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Doc.PhDr. Pavel Kolář"," Slezská univerzita v Opavě - Filozoficko-přírodovědecká fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","PhDr. Karel Komárek"," Univerzita Palackého v Olomouci","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","PhDr. Jaroslav Kovář"," Masarykova univerzita - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Prof. PhDr. Oldřich Král"," Univerzita Karlova v Praze - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Prof. PhDr. Jarmila Panevová"," Univerzita Karlova v Praze - Matematicko-fyzikální fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","PhDr. Václav Petrbok"," Ústav pro českou literaturu AV ČR","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Mgr. Michal Přibáň"," Ústav pro českou literaturu AV ČR","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","PhDr. Hana Srpová"," Ostravská univerzita v Ostravě - Filozofická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Prof.PhDr. Jana Svobodová"," Ostravská univerzita v Ostravě - Pedagogická fakulta","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"405","Lingvistika a literární vědy","Mgr. Hana Šedinová"," v.v.i. - Kabinet pro klasická studia","Prof.PhDr. Jana Svobodová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Vojtěch Gajda"," Ostravská univerzita v Ostravě - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","PhDr. Ilona Gillernová"," Univerzita Karlova v Praze - Filozofická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PaedDr. Karel Jelen"," Univerzita Karlova v Praze - Fakulta tělesné výchovy a sportu","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Vladimír Kebza"," Státní zdravotní ústav","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc. PhDr. Miloš Kučera"," Univerzita Karlova v Praze - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Pavel Mühlpachr"," Masarykova univerzita - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Michaela Píšová"," Univerzita Pardubice - Fakulta filozofická","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Milada Rabušicová"," Masarykova univerzita - Filozofická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc. PhDr. Evžen Řehulka"," Masarykova univerzita - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Julius Sekera"," Ostravská univerzita v Ostravě - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Eva Souralová"," Univerzita Palackého v Olomouci - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Jitka Šimíčková-Čížková"," Ostravská univerzita v Ostravě - Pedagogická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Prof. PhDr. Vlastimil Švec"," Univerzita Tomáše Bati ve Zlíně - Fakulta humanitních studií","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc. PhDr. Mojmír Tyrlík"," Masarykova univerzita - Filozofická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Alena Vališová"," Univerzita Karlova v Praze - Filozofická fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"406","Psychologie, pedagogika","Doc.PhDr. Helena Záškodná"," Jihočeská univerzita v Českých Budějovicích - Zdravotně sociální fakulta","PhDr. Ilona Gillernová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Doc.JUDr. Martin Boháček"," Vysoká škola ekonomická v Praze - Fakulta mezinárodních vztahů","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","PhDr. Jan Bureš"," Univerzita Karlova v Praze - Filozofická fakulta","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Doc. PhDr. Jan Holzer"," Masarykova univerzita - Fakulta sociálních studií","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","JUDr. Drahomíra Houbová"," Masarykova univerzita - Právnická fakulta","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Prof. JUDr. Marie Karfíková"," Univerzita Karlova v Praze - Právnická fakulta","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Prof. PhDr. Michal Klíma"," Vysoká škola ekonomická v Praze - Fakulta mezinárodních vztahů","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","PhDr. Tomáš Lebeda"," Sociologický ústav AV ČR","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Doc.PhDr. Tatiana Machalová"," Masarykova univerzita - Právnická fakulta","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","JUDr. Jan Malíř"," Ústav státu a práva AV ČR","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","JUDr. Ján Matejka"," Ústav státu a práva AV ČR","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","JUDr. František Novák"," Ústav státu a práva AV ČR","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Prof. JUDr. Monika Pauknerová"," Ústav státu a práva AV ČR","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Doc. PhDr. Markéta Pitrová"," Masarykova univerzita - Fakulta sociálních studií","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"407","Právní vědy, politologie","Doc.JUDr. Jana Reschová"," Vysoká škola ekonomická v Praze - Fakulta mezinárodních vztahů","Prof. JUDr. Monika Pauknerová, CSc. - předsedkyně","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","PhDr. Roman Dykast"," Akademie múzických umění v Praze - Hudební fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Prof. PhDr. Leoš Faltus - předseda"," Janáčkova akademie múzických umění v Brně - Hudební fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","PhDr. Petra Hanáková"," Univerzita Karlova v Praze - Filozofická fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","PhDr. Jana Hlaváčková"," Univerzita Karlova v Praze - Filozofická fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Doc.PhDr. Jan Hyvnar"," Západočeská univerzita v Plzni","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Mgr. Ondřej Jakubec"," státní příspěvková organizace","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Prof. PhDr. Josef Kovalčuk"," Janáčkova akademie múzických umění v Brně - Divadelní fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Prof.PhDr. Vojtěch Lahoda"," Ústav dějin umění AV ČR","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Prof.PaedDr. Jiří Luska"," Univerzita Palackého v Olomouci - Pedagogická fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","PhDr. Taťána Petrasová"," Ústav dějin umění AV ČR","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","PhDr. Alena Pomajzlová"," Masarykova univerzita - Filozofická fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"408","Estetika, hudební věda a vědy o umění","Prof. PhDr. Karel Steinmetz"," Univerzita Palackého v Olomouci - Pedagogická fakulta","Prof. PhDr. Leoš Faltus - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc.Mgr. Vratislav Doubek"," Univerzita Karlova v Praze - Filozofická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","PhDr. Eva Gregorovičová"," Národní archiv","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc. PhDr. Ladislav Hladký"," Historický ústav AV ČR","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc.PhDr. Bohumil Jiroušek"," Jihočeská univerzita v Českých Budějovicích - Filozofická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc. PhDr. Jiří Knapík"," Slezská univerzita v Opavě - Filozoficko-přírodovědecká fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc.PhDr. Barbara Köpplová"," Univerzita Karlova v Praze - Fakulta sociálních věd","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","PhDr. Dana Musilová"," Univerzita Hradec Králové - Filozofická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc. PhDr. Jiří Pokorný"," Univerzita Karlova v Praze - Pedagogická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","PhDr. Hana Svatošová"," Hlavní město Praha - Magistrát hl.m. Prahy - Archiv hl. m. Prahy","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","PhDr. Kamil Štěpánek"," Masarykova univerzita - Pedagogická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","PaedDr. Mgr. Miroslav Vaněk"," Ústav pro soudobé dějiny AV ČR","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc. PhDr. Václav Vondrášek"," Ministerstvo obrany - Univerzita obrany","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"409","Dějiny 19. a 20. století","Doc.PhDr. Aleš Zářický"," Ostravská univerzita v Ostravě - Filozofická fakulta","PaedDr. Mgr. Miroslav Vaněk, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Prof. Ing. Vladislav Čurn"," Jihočeská univerzita v Českých Budějovicích - Zemědělská fakulta","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Doc. Ing. Jaroslav Doležel"," Ústav experimentální botaniky AV ČR","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Doc. RNDr. Jiří Fajkus"," Biofyzikální ústav AV ČR","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","RNDr. Martin Fellner"," Univerzita Palackého v Olomouci - Přírodovědecká fakulta","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Ing. Karel Klem"," Ph.D. - předseda","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Doc. Ing. Daniela Pavlíková"," Česká zemědělská univerzita v Praze - Fakulta agrobiologie","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"521","Rostlinná produkce, genetika a šlechtění","Prof. Ing. Zdeněk Žalud"," Mendelova zemědělská a lesnická univerzita v Brně - Agronomická fakulta","Ing. Karel Klem, Ph.D. - předseda","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Ing. Antonín Dreiseitl"," Zemědělský výzkumný ústav Kroměříž","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Prof. RNDr. Ivo Frébort"," Univerzita Palackého v Olomouci - Přírodovědecká fakulta","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","RNDr. David Honys"," Ústav experimentální botaniky AV ČR","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Doc. RNDr. Dalibor Kodrík"," v.v.i. - Entomologický ústav","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Doc. RNDr. Milan Navrátil"," Univerzita Palackého v Olomouci - Přírodovědecká fakulta","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","RNDr. Karel Petrzik"," v.v.i. - Ústav molekulární biologie rostlin","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Doc. RNDr. Vladimír Špunda"," Ostravská univerzita v Ostravě - Přírodovědecká fakulta","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"522","Rostlinolékařství, fyziologie rostlin","Prof. RNDr. Olga Valentová"," Vysoká škola chemicko-technologická v Praze - Fakulta potravinářské a biochemické technologie","Prof. RNDr. Olga Valentová, CSc. - předsedkyně","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","RNDr. Tomáš Grim"," Univerzita Palackého v Olomouci - Přírodovědecká fakulta","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","Prof.MVDr.RNDr Petr Hořín"," Veterinární a farmaceutická univerzita Brno - Fakulta veterinárního lékařství","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","Prof. Ing. Otomar Linhart"," Jihočeská univerzita v Českých Budějovicích - Výzkumný ústav rybářský a hydrobiologický","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","Prof. Ing. Jaroslav Petr"," Výzkumný ústav živočišné výroby","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","Ing. Marie Rábová"," Ústav živočišné fyziologie a genetiky AV ČR","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"523","Živočišná produkce, genetika a šlechtění","RNDr. Marek Šinkora"," Mikrobiologický ústav AV ČR","RNDr. Marek Šinkora, Ph.D. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","RNDr. Božena Koubková"," Masarykova univerzita - Přírodovědecká fakulta","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","Ing. Michal Kubelka"," Ústav živočišné fyziologie a genetiky AV ČR","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","Prof. MVDr. Ivan Literák"," Veterinární a farmaceutická univerzita Brno - Fakulta veterinárního lékařství","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","Doc. RNDr. Antonín Lojek"," Biofyzikální ústav AV ČR","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","Doc. RNDr. Ivan Rychlík"," Výzkumný ústav veterinárního lékařství","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"524","Fyziologie a patologie zvířat","Doc. RNDr. Lenka Skálová"," Univerzita Karlova v Praze - Farmaceutická fakulta Hradec Králové","Doc. RNDr. Antonín Lojek, CSc. - předseda","sub-branch","2008"
"525","Zemědělské produkty, potravinářství a ekotoxikologie","Prof. Ing. Zdeněk Bubník"," Vysoká škola chemicko-technologická v Praze - Fakulta potravinářské a biochemické technologie","Ing. Slavomíra Vavreinová, CSc. - předsedkyně","sub-branch","2008"
