"","panelist","panel","year","url"
"1","doc. Ing. Petr Svoboda, Ph.D. (předseda)","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"2","doc. Ing. Jan Vimmr, Ph.D. (místopředseda)","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"3","doc. Ing. Stanislav Honus, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"4","doc. Ing. Lubomír Klimeš, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"5","Ing. Radek Kolman, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"6","doc. Ing. Nataša Náprstková, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"7","Ing. Libor Sitek, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"8","prof. Ing. Zbyněk Šika, Ph.D.","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"9","prof. Dr. Ing. Tomáš Vampola","Strojní inženýrství (Mechanical Engineering) - P101",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"10","prof. Ing. Jan Franc, DrSc. (předseda)","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"11","prof. Ing. Radimír Vrba, CSc. (místopředseda)","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"12","Ing. Ondřej Číp, Ph.D.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"13","prof. Ing. Pavel Hazdra, CSc.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"14","doc. Ing. Jan Jeřábek, Ph.D.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"15","Ing. Pavel Peterka, Ph.D.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"16","Ing. Martin Pospíšilík, Ph.D.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"17","doc. Ing. Ivan Richter, Dr.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"18","prof. Ing. Pavel Ripka, CSc.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"19","doc. Dr.-Ing. Jan Vrba, MSc.","Elektrotechnika a elektronika (Electrical Engineering and Electronic Engineering) - P102",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"20","Ing. Jiří Mekyska, Ph.D. (předseda)","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"21","prof. RNDr. Olga Štěpánková, CSc. (místopředsedkyně)","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"22","doc. RNDr. Tomáš Brázdil, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"23","doc. Ing. Radim Burget, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"24","doc. Ing. Pavel Král, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"25","Ing. Filip Plešinger, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"26","prof. Ing. Aleš Procházka, CSc.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"27","Ing. Mgr. Branislav Rehák, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"28","prof. RNDr. Tomáš Skopal, Ph.D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"29","prof. Ing. Tomáš Vojnar, Ph. D.","Kybernetika, umělá inteligence a zpracování informací (Cybernetics , artificial intelligence and Information Processing ) - P103",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"30","doc. Ing. Jiří Bydžovský, CSc. (předseda)","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"31","doc. Ing. Jiří Kolísko, Ph.D. (místopředseda)","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"32","prof. Ing. Jiří Brožovský, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"33","prof. Ing. Vladimír Gryc, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"34","doc. Ing. arch. Karel Hájek, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"35","prof. Ing. Darja Kubečková, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"36","doc. Ing. Radomír Sokolář, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"37","doc. Ing. Eva Vejmelková, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"38","doc. Ing. arch. Maxmilian Wittmann, Ph.D.","Stavební materiály, architektura a stavitelství (Construction Materials, Architecture and Building Science) - P104",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"39","prof. Ing. Zbyněk Keršner, CSc. (předseda)","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"40","prof. Ing. Radim Čajka, CSc. (místopředseda)","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"41","prof. Ing. Petr Hájek, CSc., FEng.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"42","prof. Ing. Antonín Lokaj, Ph.D.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"43","Ing. Jan Tippner, Ph.D.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"44","Ing. Shota Urushadze, Ph.D.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"45","doc. Ing. Jan Vorel, Ph.D.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"46","doc. Ing. Zbyněk Zachoval, Ph.D.","Stavební mechanika a konstrukce, mechanika tekutin a geotechnika (Structural Mechanics and Construction, Fluid Mechanics and Geotechnics) - P105",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"47","prof. Ing. Kamila Kočí, Ph.D. (předsedkyně)","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"48","Dr. Ing. Jan Macák (místopředseda)","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"49","Ing. Hynek Beneš, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"50","prof. Ing. Roman Bulánek, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"51","RNDr. Jan Demel, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"52","RNDr. Petr Chytil, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"53","Ing. Pavel Izák, Ph.D., DSc.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"54","prof. Dr. Ing. Josef Krýsa","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"55","doc. RNDr. Jan Sedláček, Dr.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"56","doc. Ing. Michal Sedlačík, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"57","doc. Ing. Zdeněk Slouka, Ph.D.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"58","prof. Ing. Tomáš Svěrák, CSc.","Technická chemie (Technical Chemistry) - P106",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"59","prof. RNDr. Vladimír Šíma, CSc. (předseda)","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"60","prof. Ing. Ivan Křupka, Ph.D. (místopředseda)","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"61","prof. Ing. Ivo Dlouhý, CSc.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"62","prof. Ing Berenika Hausnerová, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"63","RNDr. Jaromír Kopeček, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"64","doc. Ing. Ludmila Kučerová, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"65","doc. Ing. Alena Michalcová, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"66","doc. Ing. Ivo Szurman, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"67","Ing. Monika Vilémová, Ph.D.","Kovové materiály – příprava a vlastnosti (Metallic Materials - Preparation and Properties) - P107",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"68","doc. RNDr. Ing. Martin Kalbáč, Ph.D. (předseda)","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"69","prof. Ing. Martin Weiter, Ph.D. (místopředseda)","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"70","doc. Ing. Klára Částková, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"71","prof. Dr. Ing. Miroslav Černík, CSc.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"72","prof. RNDr. Matej Daniel, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"73","Ing. Petra Ecorchard, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"74","doc. Ing. Jiří Houška, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"75","Ing. Zdeněk Chlup, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"76","doc. RNDr. Libor Kvítek, CSc.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"77","Ing. Jan Mrázek, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"78","Ing. Miroslav Mrlík, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"79","RNDr. Vladimíra Novotná, CSc.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"80","prof. Ing. Petr Praus, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"81","Mgr. Vladimír Proks, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"82","doc. RNDr. Martin Pumera, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"83","prof. Ing. Petr Slepička, Ph.D.","Materiálové vědy a inženýrství (Materials Sciences and Engineering) - P108",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"84","prof. RNDr. Daniel Kráľ, Ph.D., DSc. (předseda)","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"85","Mgr. Vítězslav Kala, Ph.D. (místopředseda)","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"86","prof. RNDr. Karel Hron, Ph.D.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"87","doc. Mgr. Ondřej Klíma, Ph.D.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"88","doc. RNDr. Barbora Kozlíková, Ph.D.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"89","prof. Ing. Ondřej Krejcar, Ph.D.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"90","prof. RNDr. Bohdan Maslowski, DrSc.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"91","Dr. hab. Marcin Pilipczuk","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"92","doc. Mgr. Milan Pokorný, Ph.D, DSc.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"93","Jan M. Swart, Dr.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"94","doc. RNDr. Jiří Šíma, DrSc.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"95","prof. Ing. Pavel Šťovíček, DrSc.","Matematika a informatika (Mathematics and Informatics) - P202",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"96","Mgr. Juraj Fedor, Ph.D. (předseda)","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"97","doc. RNDr. Miloslav Zejda, Ph.D. (místopředseda)","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"98","RNDr. Martina Boháčová, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"99","RNDr. Michal Dovčiak, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"100","RNDr. Martin Ferus, Ph.D. ","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"101","Ing. Michal Malinský, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"102","doc. Mgr. Petr Marek, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"103","RNDr. Jiří Mareš, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"104","doc. RNDr. Jan Schee, Ph.D. ","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"105","RNDr. Karel Šafařík, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"106","prof. RNDr. Jana Šafránková, DrSc. ","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"107","doc. RNDr. Marek Wolf, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"108","doc. RNDr. Radek Plašil, Ph.D. (předseda)","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"109","prof. Ing. Čestmír Drašar, Dr. (místopředseda)","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"110","Mgr. Zdeněk Bonaventura, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"111","prof. Mgr. Radim Filip, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"112","prof. RNDr. Roman Grill, CSc.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2021,"https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
