"panel_code","panel_name","first_name","last_name","titles","member_type","affiliation","year","url"
NA,"524 Fyziologie a patologie zvířat","Božena","Koubková","RNDr. Ph. D.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"524 Fyziologie a patologie zvířat","Alois","Kozubík","Doc. RNDr. CSc. v. v. i.",NA,"Biofyzikální ústav AV ČR, Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"524 Fyziologie a patologie zvířat","Ivan","Rychlík","RNDr. Ph. D. v. v. i.",NA,"Výzkumný ústav veterinárního lékařství, Brno-Medlánky","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"524 Fyziologie a patologie zvířat","Lenka","Skálová","Doc. RNDr. Ph. D.",NA,"Univerzita Karlova v Praze Farmaceutická fakulta Hradec Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"524 Fyziologie a patologie zvířat","Milan","Tománek","Ing. CSc. v. v. i.",NA,"Výzkumný ústav živočišné výroby, Praha 10 - Uhříněves","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"525 Zemědělské produkty, potravinářství a ekotoxikologie","Zdeněk","Bubník","Prof. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta potravinářské a biochemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"525 Zemědělské produkty, potravinářství a ekotoxikologie","Jan","Kopečný","Ing. DrSc. v. v. i.",NA,"Ústav živočišné fyziologie a genetiky AV ČR, Praha 4 - Krč","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"525 Zemědělské produkty, potravinářství a ekotoxikologie","Martin","Mandl","Doc. Ing. CSc.",NA,"Masarykova univerzita Přírodovědecká fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"525 Zemědělské produkty, potravinářství a ekotoxikologie","Milada","Plocková","Doc. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta potravinářské a biochemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"525 Zemědělské produkty, potravinářství a ekotoxikologie","Slavomíra","Vavreinová","Ing. CSc. v. v. i.",NA,"Výzkumný ústav potravinářský Praha, Praha 10","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Petr","Baldrian","RNDr. Ph. D. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Luboš","Borůvka","Prof. Dr. Ing.",NA,"Česká zemědělská univerzita v Praze Fakulta agrobiologie, potravinových a přírodních zdrojů Praha 6-Suchdol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Emil","Cienciala","Doc. Ing. Ph. D. s. r.",NA,"IFER - Ústav pro výzkum lesních ekosystémů, o provozovna Jílové u Prahy Jílové u Prahy","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Dana","Elhottová","RNDr. Dr. v. v. i.",NA,"Biologické centrum AV ČR, Ústav půdní biologie České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Vilém","Pavlů","Doc. Dr. v. v. i.",NA,"Výzkumný ústav rostlinné výroby, Výzkumná stanice travních ekosystémů Liberec 11","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Martin","Rulík","Doc. RNDr. Ph. D.",NA,"Univerzita Palackého v Olomouci Přírodovědecká fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Vít","Šrámek","Ing. PhD. v. v. i.",NA,"Výzkumný ústav lesního hospodářství a myslivosti, Praha 5 - Zbraslav","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"526 Péče o krajinu, lesy, půda","Tomáš","Vrška","Dr. Ing. v. v. i.",NA,"Výzkumný ústav Silva Taroucy pro krajinu a okrasné zahradnictví, oddělení ekologie lesa Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Běla","Bendlová","RNDr. CSc.",NA,"Endokrinologický ústav Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Karel","Bezouška","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Tomáš","Eckschlager","Prof. MUDr. CSc.",NA,"Fakultní nemocnice Motol Klinika dětské onkologie Praha 5 - Motol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Josef","Houštěk","MUDr. DrSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Kyra","Michalová","Prof. Ing. DrSc.",NA,"Všeobecná fakultní nemocnice Ústav klinické biochemie a laboratorní diagnostiky Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Blanka","Říhová","Prof. RNDr. DrSc. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Jiří","Šantavý","Prof. MUDr. CSc.",NA,"Univerzita Palackého v Olomouci Lékařská fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Aleksi","Šedo","Prof. MUDr. DrSc. 1.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Vladimír","Tesař","Prof. MUDr. DrSc. I.",NA,"Všeobecná fakultní nemocnice interní klinika Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Jan","Trka","Doc. MUDr. Ph. D. 2.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 5 - Motol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Molekulární biologie, genetika, experimentální onkologie","Bořivoj","Vojtěšek","RNDr. DrSc.",NA,"Masarykův onkologický ústav Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Jan","Borovanský","Prof. MUDr. CSc. 1.",NA,", FTI Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Richard","Hampl","Prof. RNDr. DrSc.",NA,"Endokrinologický ústav Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Jiří","Horáček","Doc. MUDr. CSc.",NA,"Univerzita Karlova v Praze Lékařská fakulta v Hradci Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Václav","Pelouch","Prof. RNDr. CSc. 2.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 5 - Motol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Petr","Svoboda","Doc. RNDr. DrSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Jan","Škrha","Prof. MUDr. DrSc. 1.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Eva","Táborská","Prof. RNDr. CSc.",NA,"Masarykova univerzita Lékařská fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Karel","Vondra","Doc. MUDr. DrSc.",NA,"Endokrinologický ústav Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Ivan","Votruba","RNDr. DrSc. v. v. i.",NA,"Ústav organické chemie a biochemie AV ČR, Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Biochemie, metabolismus a výživa","Jiří","Wilhelm","Prof. RNDr. Ph. D. 2.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Miloš","Grim","Prof. MUDr. DrSc. 1.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Roman","Kodet","Prof. MUDr. CSc. 2.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 5 - Motol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Lucie","Kubínová","RNDr. CSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Václav","Lichnovský","Prof. MUDr. DrSc.",NA,"Univerzita Palackého v Olomouci Lékařská fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Jaroslav","Mokrý","Prof. MUDr. Ph. D.",NA,"Univerzita Karlova v Praze Lékařská fakulta v Hradci Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Ivan","Raška","Prof. RNDr. DrSc. 1.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Morfologické obory a experimentální chirurgie","Alena","Skálová","Prof. MUDr. CSc.",NA,"Univerzita Karlova v Praze Lékařská fakulta v Plzni Plzeň","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Pavel","Anzenbacher","Prof. RNDr. DrSc.",NA,"Univerzita Palackého v Olomouci Lékařská fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Luděk","Červenka","Doc. MUDr. CSc.",NA,"Institut klinické a experimentální medicíny Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Zuzana","Červinková","Doc. MUDr. CSc.",NA,"Univerzita Karlova v Praze Lékařská fakulta v Hradci Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Vladimír","Doležal","MUDr. DrSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Milan","Holeček","Doc. MUDr. DrSc.",NA,"Univerzita Karlova v Praze Lékařská fakulta v Hradci Králové Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Nataša","Honzíková","Prof. MUDr. CSc.",NA,"Masarykova univerzita Lékařská fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Jiří","Kassa","Prof. MUDr. CSc.",NA,"Ministerstvo obrany Univerzita obrany Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Miloslav","Kršiak","Prof. MUDr. DrSc. 3.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 10","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Jiří","Paleček","MUDr. CSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Richard","Rokyta","Prof. MUDr. DrSc. 3.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Daniela","Řípová","RNDr. CSc.",NA,"Psychiatrické centrum Praha Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Anna","Vašků","Prof. MUDr. CSc.",NA,"Masarykova univerzita Lékařská fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Fyziologické obory, farmakologie, toxikologie","Zdeněk","Zídek","RNDr. DrSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Alexandr","Chvátal","Doc. RNDr. DrSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Jan","Mareš","Doc. MUDr. CSc. 3.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Pavel","Mohr","Doc. MUDr. Ph. D.",NA,"Psychiatrické centrum Praha Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Jiří","Popelář","RNDr. CSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Evžen","Růžička","Prof. MUDr. DrSc. 1.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Alena","Sumová","PharmDr. CSc. v. v. i.",NA,"Fyziologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Neurovědy","Eva","Syková","Prof. MUDr. DrSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Jiřina","Bartůňková","Prof. MUDr. DrSc. 2.",NA,"Univerzita Karlova v Praze lékařská fakulta Praha 5 - Motol","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Kateřina","Demnerová","Prof. Ing. CSc.",NA,"Vysoká škola chemicko-technologická v Praze Fakulta potravinářské a biochemické technologie Praha 6","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Šárka","Němečková","RNDr. DrSc.",NA,"Ústav hematologie a krevní transfúze Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Pavel","Souček","RNDr. CSc.",NA,"Státní zdravotní ústav Centrum HPNP Praha 10","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","David","Šmajs","Doc. MUDr. Ph. D.",NA,"Masarykova univerzita Lékařská fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Helena","Tlaskalová-Hogenová","Prof. MUDr. DrSc. v. v. i.",NA,"Mikrobiologický ústav AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Jan","Topinka","Ing. DrSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Mikrobiologie, imunologie, epidemiologie a hygiena","Pavel","Vodička","MUDr. CSc. v. v. i.",NA,"Ústav experimentální medicíny AV ČR, Praha 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Pavel","Baran","PhDr. CSc. v. v. i.",NA,"Filosofický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Radim","Brázda","Doc. PhDr. Dr.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Josef","Dolista","Prof. Dr. Th. D. Ph. D.",NA,", Jihočeská univerzita v Českých Budějovicích Zdravotně sociální fakulta České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Marie","Duží","Doc. RNDr. CSc.",NA,"Vysoká škola báňská - Technická univerzita Ostrava Fakulta elektrotechniky a informatiky Ostrava 4","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Aleš","Havlíček","Ing.",NA,"OIKOYMENH, občanské sdružení Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Petr","Koťátko","Doc. PhDr. CSc. v. v. i.",NA,"Filosofický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Zdeněk","Kučera","Prof. ThDr.",NA,"Univerzita Hradec Králové Pedagogická fakulta Hradec Králové","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Jan","Blahoslav","Prof. ThDr.",NA,"Lášek Univerzita Karlova v Praze Husitská teologická fakulta Praha 4 - Krč","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Milan","Mráz","Doc. PhDr. CSc. v. v. i.",NA,"Filosofický ústav AV ČR, Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","Ladislav","Tichý","Prof. Th. D.",NA,"Univerzita Palackého v Olomouci Cyrilometodějská teologická fakulta Olomouc","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Filosofie, teologie a religionistika","David","Václavík","PhDr.",NA,"Masarykova univerzita Filozofická fakulta Brno","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Anna","Čermáková","Prof. RNDr. CSc.",NA,"Jihočeská univerzita v Českých Budějovicích Ekonomická fakulta České Budějovice","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Jana","Hančlová","Doc. Ing. CSc.",NA,"Vysoká škola báňská - Technická univerzita Ostrava Ostrava-Poruba","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Josef","Hurta","Doc. Ing.",NA,"CSc Univerzita Tomáše Bati ve Zlíně Fakulta managementu a ekonomiky ve Zlíně Zlín","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Vratislav","Izák","Doc. Ing. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta financí a účetnictví Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Josef","Jablonský","Prof. Ing. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta informatiky a statistiky Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Karel","Janda","Doc.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Vlasta","Kaňková","RNDr. CSc. v. v. i.",NA,"Ústav teorie informace a automatizace AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Jiří","Kern","Prof. Ing. CSc.",NA,"Vysoká škola báňská - Technická univerzita Ostrava Ekonomická fakulta Ostrava 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Evžen","Kočenda","Prof. Ing. Ph. D.",NA,"Univerzita Karlova v Praze CERGE UK Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Lumír","Kulhánek","Prof. Ing. CSc.",NA,"Slezská univerzita v Opavě Obchodně podnikatelská fakulta v Karviné Karviná","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Martin","Macháček","Doc. Ing. Ph. D.",NA,"Vysoká škola báňská - Technická univerzita Ostrava Ekonomická fakulta Ostrava 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Petr","Marek","Doc. Ing. CSc.",NA,"Vysoká škola ekonomická v Praze Fakulta financí a účetnictví Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Michal","Mejstřík","Prof. Ing. CSc.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Petr","Musílek","Prof. Ing. Ph. D.",NA,"Vysoká škola ekonomická v Praze Fakulta financí a účetnictví Praha 3","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Stanislav","Polouček","Prof. Dr. CSc.",NA,"Slezská univerzita v Opavě Obchodně podnikatelská fakulta v Karviné Karviná","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Ondřej","Schneider","Doc. MPhil. Ph. D.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Miloslav","Vošvrda","Doc. Ing. CSc. v. v. i.",NA,"Ústav teorie informace a automatizace AV ČR, Praha 8","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Ekonomické vědy","Milan","Žák","Prof. Ing. CSc. o. p. s.",NA,"Grantový fond VŠEM, Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Ladislav","Cabada","Doc. PhDr. Ph. D.",NA,"Západočeská univerzita v Plzni Plzeň","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Dušan","Drbohlav","Doc. RNDr. CSc.",NA,"Univerzita Karlova v Praze Přírodovědecká fakulta Praha 2","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Hynek","Jeřábek","Doc. PhDr. CSc.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 5","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
NA,"Sociologie","Jan","Jirák","Doc. PhDr. Ph. D.",NA,"Univerzita Karlova v Praze Fakulta sociálních věd Praha 1","2007","https://wayback.webarchiv.cz/wayback/20071007210841/http://pala.gacr.cas.cz/wordpress/"
